Version,Type,IsUsed
tabusearch,org.apache.commons.collections4.map.Flat3Map$FlatMapIterator,no
tabusearch,org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap,no
tabusearch,org.apache.commons.collections4.list.PredicatedList,yes
tabusearch,org.apache.commons.collections4.PredicateUtils,yes
tabusearch,org.apache.commons.collections4.map.DefaultedMap,no
tabusearch,org.apache.commons.collections4.list.TreeList$1,no
tabusearch,org.apache.commons.collections4.map.AbstractOrderedMapDecorator,no
tabusearch,org.apache.commons.collections4.ListUtils$CharSequenceAsList,yes
tabusearch,org.apache.commons.collections4.iterators.LoopingIterator,yes
tabusearch,org.apache.commons.collections4.iterators.EntrySetMapIterator,no
tabusearch,org.apache.commons.collections4.iterators.IteratorEnumeration,yes
tabusearch,org.apache.commons.collections4.list.AbstractLinkedList$Node,no
tabusearch,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceKeySet,no
tabusearch,org.apache.commons.collections4.iterators.ListIteratorWrapper,yes
tabusearch,org.apache.commons.collections4.functors.AbstractQuantifierPredicate,yes
tabusearch,org.apache.commons.collections4.bidimap.TreeBidiMap$InverseViewMapEntryIterator,no
tabusearch,org.apache.commons.collections4.functors.ExceptionClosure,no
tabusearch,org.apache.commons.collections4.functors.ForClosure,no
tabusearch,org.apache.commons.collections4.map.CompositeMap$MapMutator,no
tabusearch,org.apache.commons.collections4.map.AbstractSortedMapDecorator$SortedMapIterator,no
tabusearch,org.apache.commons.collections4.list.AbstractLinkedList,no
tabusearch,org.apache.commons.collections4.list.TreeList$TreeListIterator,no
tabusearch,org.apache.commons.collections4.sequence.KeepCommand,yes
tabusearch,org.apache.commons.collections4.bidimap.DualHashBidiMap,no
tabusearch,org.apache.commons.collections4.functors.PrototypeFactory$PrototypeCloneFactory,no
tabusearch,org.apache.commons.collections4.functors.ConstantTransformer,no
tabusearch,org.apache.commons.collections4.functors.ExceptionTransformer,no
tabusearch,org.apache.commons.collections4.Put,no
tabusearch,org.apache.commons.collections4.map.PredicatedMap,no
tabusearch,org.apache.commons.collections4.map.AbstractHashedMap$EntrySetIterator,no
tabusearch,org.apache.commons.collections4.map.AbstractLinkedMap$LinkEntry,no
tabusearch,org.apache.commons.collections4.map.MultiValueMap$1$1,no
tabusearch,org.apache.commons.collections4.map.UnmodifiableOrderedMap,no
tabusearch,org.apache.commons.collections4.iterators.AbstractUntypedIteratorDecorator,no
tabusearch,org.apache.commons.collections4.CollectionUtils$EquatorWrapper,yes







fosstars-rating-core,org.apache.commons.collections4.map.AbstractLinkedMap,yes
fosstars-rating-core,org.apache.commons.collections4.map.Flat3Map,no
fosstars-rating-core,org.apache.commons.collections4.splitmap.TransformedSplitMap,no
fosstars-rating-core,org.apache.commons.collections4.TrieUtils,no
fosstars-rating-core,org.apache.commons.collections4.bag.SynchronizedBag,no
fosstars-rating-core,org.apache.commons.collections4.functors.NullPredicate,no
fosstars-rating-core,org.apache.commons.collections4.multimap.AbstractMultiValuedMap$KeysMultiSet$MapEntryTransformer$1,no
fosstars-rating-core,org.apache.commons.collections4.map.ListOrderedMap$ListOrderedIterator,no
fosstars-rating-core,org.apache.commons.collections4.functors.WhileClosure,no
fosstars-rating-core,org.apache.commons.collections4.IterableUtils$7$1,no
fosstars-rating-core,org.apache.commons.collections4.iterators.SingletonListIterator,no
fosstars-rating-core,org.apache.commons.collections4.list.TransformedList,no
fosstars-rating-core,org.apache.commons.collections4.bidimap.TreeBidiMap$Node,no
fosstars-rating-core,org.apache.commons.collections4.SetValuedMap,no
fosstars-rating-core,org.apache.commons.collections4.multiset.SynchronizedMultiSet,no
fosstars-rating-core,org.apache.commons.collections4.bidimap.DualLinkedHashBidiMap,no
fosstars-rating-core,org.apache.commons.collections4.multimap.AbstractListValuedMap,no
fosstars-rating-core,org.apache.commons.collections4.bidimap.TreeBidiMap$1,no
fosstars-rating-core,org.apache.commons.collections4.map.ListOrderedMap,no
fosstars-rating-core,org.apache.commons.collections4.multiset.PredicatedMultiSet,no
fosstars-rating-core,org.apache.commons.collections4.map.AbstractHashedMap,yes
fosstars-rating-core,org.apache.commons.collections4.map.AbstractHashedMap$KeySetIterator,yes
fosstars-rating-core,org.apache.commons.collections4.functors.PredicateTransformer,no
fosstars-rating-core,org.apache.commons.collections4.iterators.EmptyIterator,yes
fosstars-rating-core,org.apache.commons.collections4.IterableUtils$1,no
fosstars-rating-core,org.apache.commons.collections4.multimap.TransformedMultiValuedMap,no
fosstars-rating-core,org.apache.commons.collections4.IterableUtils$3,no
fosstars-rating-core,org.apache.commons.collections4.IterableUtils$2,no
fosstars-rating-core,org.apache.commons.collections4.list.AbstractLinkedList$LinkedSubListIterator,no
fosstars-rating-core,org.apache.commons.collections4.IterableUtils$5,no
fosstars-rating-core,org.apache.commons.collections4.IterableUtils$4,no
fosstars-rating-core,org.apache.commons.collections4.trie.KeyAnalyzer,no
fosstars-rating-core,org.apache.commons.collections4.IterableUtils$7,no
fosstars-rating-core,org.apache.commons.collections4.IterableUtils$6,no
fosstars-rating-core,org.apache.commons.collections4.multiset.SynchronizedMultiSet$SynchronizedSet,no
fosstars-rating-core,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceValuesIterator,no
fosstars-rating-core,org.apache.commons.collections4.functors.NonePredicate,no
fosstars-rating-core,org.apache.commons.collections4.set.TransformedNavigableSet,no
fosstars-rating-core,org.apache.commons.collections4.MultiMapUtils,no
fosstars-rating-core,org.apache.commons.collections4.map.SingletonMap,no
fosstars-rating-core,org.apache.commons.collections4.list.PredicatedList$PredicatedListIterator,no
fosstars-rating-core,org.apache.commons.collections4.IterableUtils$9,no
fosstars-rating-core,org.apache.commons.collections4.IterableUtils$8,no
fosstars-rating-core,org.apache.commons.collections4.bidimap.AbstractDualBidiMap$MapEntry,no
fosstars-rating-core,org.apache.commons.collections4.bidimap.TreeBidiMap$InverseEntryView,no
fosstars-rating-core,org.apache.commons.collections4.CollectionUtils,no
fosstars-rating-core,org.apache.commons.collections4.multiset.AbstractMultiSetDecorator,no
fosstars-rating-core,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceKeySetIterator,no
fosstars-rating-core,org.apache.commons.collections4.map.AbstractReferenceMap$WeakRef,no
fosstars-rating-core,org.apache.commons.collections4.map.PassiveExpiringMap$ConstantTimeToLiveExpirationPolicy,no
fosstars-rating-core,org.apache.commons.collections4.map.AbstractHashedMap$ValuesIterator,yes
fosstars-rating-core,org.apache.commons.collections4.properties.SortedPropertiesFactory,no
fosstars-rating-core,org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap,no
fosstars-rating-core,org.apache.commons.collections4.functors.FunctorUtils,no
fosstars-rating-core,org.apache.commons.collections4.iterators.ArrayListIterator,no
fosstars-rating-core,org.apache.commons.collections4.functors.ChainedTransformer,no
fosstars-rating-core,org.apache.commons.collections4.functors.PrototypeFactory,no
fosstars-rating-core,org.apache.commons.collections4.iterators.ReverseListIterator,no
fosstars-rating-core,org.apache.commons.collections4.collection.PredicatedCollection,no
fosstars-rating-core,org.apache.commons.collections4.set.AbstractSetDecorator,no
fosstars-rating-core,org.apache.commons.collections4.comparators.ComparableComparator,no
fosstars-rating-core,org.apache.commons.collections4.properties.SortedProperties,no
fosstars-rating-core,org.apache.commons.collections4.properties.PropertiesFactory,no
fosstars-rating-core,org.apache.commons.collections4.ListUtils$1,no
fosstars-rating-core,org.apache.commons.collections4.trie.AbstractPatriciaTrie$1,no
fosstars-rating-core,org.apache.commons.collections4.trie.AbstractPatriciaTrie$KeySet,no
fosstars-rating-core,org.apache.commons.collections4.bidimap.TreeBidiMap$ViewIterator,no
fosstars-rating-core,org.apache.commons.collections4.multimap.AbstractListValuedMap$WrappedList,no
fosstars-rating-core,org.apache.commons.collections4.list.CursorableLinkedList,no
fosstars-rating-core,org.apache.commons.collections4.multimap.AbstractMultiValuedMapDecorator,no
fosstars-rating-core,org.apache.commons.collections4.iterators.EnumerationIterator,no
fosstars-rating-core,org.apache.commons.collections4.list.SetUniqueList,no
fosstars-rating-core,org.apache.commons.collections4.queue.SynchronizedQueue,no
fosstars-rating-core,org.apache.commons.collections4.bidimap.AbstractDualBidiMap$EntrySet,no
fosstars-rating-core,org.apache.commons.collections4.map.StaticBucketMap$Values,no
fosstars-rating-core,org.apache.commons.collections4.trie.UnmodifiableTrie,no
fosstars-rating-core,org.apache.commons.collections4.IteratorUtils,no
fosstars-rating-core,org.apache.commons.collections4.functors.NullIsFalsePredicate,no
fosstars-rating-core,org.apache.commons.collections4.bidimap.AbstractSortedBidiMapDecorator,no
fosstars-rating-core,org.apache.commons.collections4.functors.IdentityPredicate,no
fosstars-rating-core,org.apache.commons.collections4.bag.TransformedBag,no
fosstars-rating-core,org.apache.commons.collections4.set.TransformedSet,no
fosstars-rating-core,org.apache.commons.collections4.bidimap.AbstractDualBidiMap$KeySet,no
fosstars-rating-core,org.apache.commons.collections4.keyvalue.DefaultMapEntry,no
fosstars-rating-core,org.apache.commons.collections4.iterators.FilterListIterator,no
fosstars-rating-core,org.apache.commons.collections4.ListUtils,no
fosstars-rating-core,org.apache.commons.collections4.map.AbstractReferenceMap,no
fosstars-rating-core,org.apache.commons.collections4.functors.FalsePredicate,no
fosstars-rating-core,org.apache.commons.collections4.iterators.ArrayIterator,no
fosstars-rating-core,org.apache.commons.collections4.bidimap.AbstractDualBidiMap$View,no
fosstars-rating-core,org.apache.commons.collections4.list.TreeList,no
fosstars-rating-core,org.apache.commons.collections4.map.UnmodifiableSortedMap,no
fosstars-rating-core,org.apache.commons.collections4.map.UnmodifiableEntrySet$UnmodifiableEntrySetIterator,no
fosstars-rating-core,org.apache.commons.collections4.bidimap.AbstractOrderedBidiMapDecorator,no
fosstars-rating-core,org.apache.commons.collections4.list.AbstractLinkedList$LinkedSubList,no
fosstars-rating-core,org.apache.commons.collections4.iterators.CollatingIterator,no
fosstars-rating-core,org.apache.commons.collections4.map.TransformedMap,no
fosstars-rating-core,org.apache.commons.collections4.bidimap.TreeBidiMap$ValueView,no
fosstars-rating-core,org.apache.commons.collections4.OrderedMapIterator,yes
fosstars-rating-core,org.apache.commons.collections4.queue.CircularFifoQueue$1,no
fosstars-rating-core,org.apache.commons.collections4.collection.SynchronizedCollection,no
fosstars-rating-core,org.apache.commons.collections4.iterators.ObjectArrayIterator,no
fosstars-rating-core,org.apache.commons.collections4.bidimap.TreeBidiMap$View,no
fosstars-rating-core,org.apache.commons.collections4.map.StaticBucketMap$EntryIterator,no
fosstars-rating-core,org.apache.commons.collections4.set.UnmodifiableSet,no
fosstars-rating-core,org.apache.commons.collections4.IterableMap,yes
fosstars-rating-core,org.apache.commons.collections4.map.StaticBucketMap$BaseIterator,no
fosstars-rating-core,org.apache.commons.collections4.bag.TransformedSortedBag,no
fosstars-rating-core,org.apache.commons.collections4.map.StaticBucketMap$KeyIterator,no
fosstars-rating-core,org.apache.commons.collections4.multiset.AbstractMultiSet$EntrySet,no
fosstars-rating-core,org.apache.commons.collections4.bag.AbstractSortedBagDecorator,no
fosstars-rating-core,org.apache.commons.collections4.bag.CollectionSortedBag,no
fosstars-rating-core,org.apache.commons.collections4.multimap.AbstractMultiValuedMap$Values,no
fosstars-rating-core,org.apache.commons.collections4.map.MultiValueMap$1$1$1,no
fosstars-rating-core,org.apache.commons.collections4.functors.IfClosure,no
fosstars-rating-core,org.apache.commons.collections4.trie.AbstractPatriciaTrie$TrieEntry,no
fosstars-rating-core,org.apache.commons.collections4.bag.AbstractMapBag$MutableInteger,no
fosstars-rating-core,org.apache.commons.collections4.bag.SynchronizedSortedBag,no
fosstars-rating-core,org.apache.commons.collections4.map.MultiValueMap,no
fosstars-rating-core,org.apache.commons.collections4.ListValuedMap,no
fosstars-rating-core,org.apache.commons.collections4.set.TransformedSortedSet,no
fosstars-rating-core,org.apache.commons.collections4.MultiSetUtils,no
fosstars-rating-core,org.apache.commons.collections4.bidimap.TreeBidiMap$EntryView,no
fosstars-rating-core,org.apache.commons.collections4.comparators.NullComparator,no
fosstars-rating-core,org.apache.commons.collections4.Unmodifiable,no
fosstars-rating-core,org.apache.commons.collections4.MapUtils,no
fosstars-rating-core,org.apache.commons.collections4.bidimap.AbstractDualBidiMap,no
fosstars-rating-core,org.apache.commons.collections4.SplitMapUtils$1,no
fosstars-rating-core,org.apache.commons.collections4.set.CompositeSet$SetMutator,no
fosstars-rating-core,org.apache.commons.collections4.SortedBag,no
fosstars-rating-core,org.apache.commons.collections4.multimap.AbstractMultiValuedMap$MultiValuedMapIterator,no
fosstars-rating-core,org.apache.commons.collections4.ResettableIterator,yes
fosstars-rating-core,org.apache.commons.collections4.map.StaticBucketMap$EntrySet,no
fosstars-rating-core,org.apache.commons.collections4.keyvalue.AbstractMapEntryDecorator,no
fosstars-rating-core,org.apache.commons.collections4.map.UnmodifiableEntrySet$UnmodifiableEntry,no
fosstars-rating-core,org.apache.commons.collections4.OrderedIterator,yes
fosstars-rating-core,org.apache.commons.collections4.map.StaticBucketMap$1,no
fosstars-rating-core,org.apache.commons.collections4.set.AbstractNavigableSetDecorator,no
fosstars-rating-core,org.apache.commons.collections4.bag.AbstractBagDecorator,no
fosstars-rating-core,org.apache.commons.collections4.bidimap.AbstractDualBidiMap$Values,no
fosstars-rating-core,org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceMapIterator,no
fosstars-rating-core,org.apache.commons.collections4.map.MultiValueMap$Values,no
fosstars-rating-core,org.apache.commons.collections4.functors.ExceptionPredicate,no
fosstars-rating-core,org.apache.commons.collections4.multimap.AbstractMultiValuedMap$MultiValuedMapEntry,no
fosstars-rating-core,org.apache.commons.collections4.map.AbstractLinkedMap$EntrySetIterator,yes
fosstars-rating-core,org.apache.commons.collections4.bidimap.TreeBidiMap$ViewMapIterator,no
fosstars-rating-core,org.apache.commons.collections4.set.PredicatedSortedSet,no
fosstars-rating-core,org.apache.commons.collections4.trie.AbstractPatriciaTrie$PrefixRangeEntrySet$SingletonIterator,no
fosstars-rating-core,org.apache.commons.collections4.iterators.IteratorIterable$1,no
fosstars-rating-core,org.apache.commons.collections4.map.StaticBucketMap$KeySet,no
fosstars-rating-core,org.apache.commons.collections4.CollectionUtils$SetOperationCardinalityHelper,no
fosstars-rating-core,org.apache.commons.collections4.map.SingletonMap$SingletonMapIterator,no
fosstars-rating-core,org.apache.commons.collections4.functors.AnyPredicate,no
fosstars-rating-core,org.apache.commons.collections4.functors.CloneTransformer,no
